Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
MJ8.F,"McDonald's Holdings Company (Japan), Ltd.",36.20,-0.20,-0.55%,2,2,4.983B,36.57
42BB.F,The Berkeley Group Holdings plc,45.05,+0.10,+0.22%,300,5,4.98B,9.37
EGB.F,"The Ensign Group, Inc.",88.00,+3.50,+4.14%,114,2,4.979B,23.16
85V1.F,Noble Corporation Plc,33.90,0.00,0.00%,968,20,4.978B,16.14
FJ5.F,SouthState Corporation,65.50,0.00,0.00%,20,0,4.973B,9.78
SLD.F,SEEK Limited,13.90,+0.40,+2.96%,32,13,4.97B,32.33
673.F,"Cerevel Therapeutics Holdings, Inc.",31.20,0.00,0.00%,6,0,4.967B,N/A
R90.F,Rockwool A/S,229.70,-8.50,-3.57%,11,9,4.965B,17.22
ATD.DE,ATI Inc.,37.15,0.00,0.00%,300,95,4.776B,33.47
ZOF.F,"SBI Holdings, Inc.",18.00,-0.30,-1.64%,40,16,4.963B,66.67
CLS1.HM,McKesson Europe AG,24.40,0.00,0.00%,160,"3,837",4.959B,N/A
MSI.F,"Mitsui Chemicals, Inc.",25.40,-0.20,-0.78%,6,4,4.951B,10.08
85T.F,"Koei Tecmo Holdings Co., Ltd.",15.30,+0.20,+1.32%,50,4,4.95B,39.23
2CV.F,ConvaTec Group PLC,2.4200,0.0000,0.00%,"7,500",134,4.95B,80.67
H5P.F,Hikma Pharmaceuticals PLC,22.40,0.00,0.00%,56,2,4.95B,28.72
BOSS.F,Hugo Boss AG,69.40,+0.04,+0.06%,"1,043",580,4.947B,22.39
8UX.F,Pepco Group N.V.,8.39,+0.01,+0.12%,200,3,4.946B,29.96
AFS.F,"Affiliated Managers Group, Inc.",137.00,+3.00,+2.24%,5,0,4.946B,5.84
M3P.F,"Medical Properties Trust, Inc.",8.15,-0.06,-0.73%,215,"1,451",4.944B,18.11
2GCB.F,"Grupo Comercial Chedraui, S.A.B. de C.V.",5.15,+0.17,+3.41%,420,53,4.941B,13.92
37Z.MU,Allakos Inc.,4.4370,-0.1380,-3.02%,90,0,284.891M,N/A
G51.F,Genscript Biotech Corporation,2.2850,+0.1050,+4.82%,"1,000",33,5.177B,N/A
8WY.F,"Wynn Macau, Limited",0.9190,+0.0740,+8.76%,93,235,4.998B,N/A
DAO.F,"SCREEN Holdings Co., Ltd.",105.00,0.00,0.00%,120,15,4.934B,13.93
2HE.F,"HealthEquity, Inc.",57.00,-1.50,-2.56%,30,5,4.912B,N/A
ADIA.F,Adecco Group AG,14.20,0.00,0.00%,411,16,4.907B,13.92
USX1.F,United States Steel Corporation,21.61,0.00,0.00%,40,30,4.895B,3.18
KDID.F,Kingdee International Software Group Company Limited,137.00,+4.00,+3.01%,12,0,4.894B,N/A
BOSA.F,Hugo Boss AG,13.50,-0.30,-2.17%,1,26,4.888B,21.77
LDBA.F,H. Lundbeck A/S,4.9420,+0.1000,+2.07%,490,38,4.887B,14.98
HS00.F,Hoshizaki Corporation,8.20,0.00,0.00%,N/A,0,4.883B,29.29
2CVU.F,ConvaTec Group PLC,9.20,+0.10,+1.10%,200,0,4.881B,83.64
DP9.F,Diploma PLC,36.00,0.00,0.00%,37,16,4.879B,31.86
BOSS.DE,Hugo Boss AG,69.14,-0.94,-1.34%,"473,594","260,507",4.879B,22.16
5711.F,Antero Midstream Corporation,9.95,0.00,0.00%,"1,510",272,4.853B,15.55
BRCA.F,Brembo S.p.A.,15.00,+0.44,+3.02%,555,19,4.875B,15.79
OWY.F,"Beacon Roofing Supply, Inc.",72.50,+1.50,+2.11%,120,0,4.835B,14.47
GRB0.F,SEB SA,8.45,+0.05,+0.60%,1,0,4.871B,14.57
BZ7A.F,Bumrungrad Hospital Public Company Limited,6.05,-0.05,-0.82%,21,0,4.866B,40.33
BC8.DE,Bechtle AG,38.61,0.00,0.00%,"125,936","154,375",4.865B,19.02
IDJ.F,"IDACORP, Inc.",96.00,0.00,0.00%,50,0,4.863B,19.55
GRB.F,SEB SA,88.30,+1.30,+1.49%,150,1,4.862B,15.25
HKT.F,HK Electric Investments and HK Electric Investments Limited,0.5460,-0.0036,-0.66%,500,72,4.862B,13.65
8AK.F,Alkermes plc,28.60,0.00,0.00%,19,0,4.856B,N/A
GSM.F,"Grupo Simec, S.A.B. de C.V.",28.20,0.00,0.00%,250,4,4.853B,12.82
1SP.F,"Surgery Partners, Inc.",38.00,-0.40,-1.04%,75,0,4.853B,N/A
1PK.F,Dechra Pharmaceuticals PLC,42.20,-0.40,-0.94%,8,18,4.848B,100.48
FUD0.F,Shanghai Fudan Microelectronics Group Company Limited,70.00,+4.00,+6.06%,N/A,0,4.841B,13.97
SIX2.F,Sixt SE,112.70,-1.90,-1.66%,80,106,4.834B,13.12
P7S0.F,PSP Swiss Property AG,20.00,+0.10,+0.50%,18,0,4.833B,14.49
W1X.F,Wix.com Ltd.,81.10,+2.65,+3.38%,2,31,4.827B,N/A
BC8.F,Bechtle AG,38.31,-0.15,-0.39%,200,628,4.827B,18.87
1PK0.F,Dechra Pharmaceuticals PLC,81.00,0.00,0.00%,40,0,4.825B,96.43
LA5.F,Silicon Laboratories Inc.,148.00,0.00,0.00%,1,0,4.824B,63.25
O2T.F,"IVERIC bio, Inc.",34.80,-0.20,-0.57%,350,37,4.822B,N/A
3BD.F,Bosideng International Holdings Limited,0.4340,+0.0060,+1.40%,"5,000",366,4.819B,14.47
4SP.F,SPIE SA,29.28,-0.24,-0.81%,80,65,4.816B,31.83
LC1.F,Lancaster Colony Corporation,174.00,0.00,0.00%,150,4,4.814B,40.00
QSU.F,SCSK Corporation,15.10,+0.20,+1.34%,300,8,4.813B,20.68
BBDC.F,Bombardier Inc.,45.95,-0.05,-0.11%,440,513,4.813B,11.37
SIX2.DE,Sixt SE,112.40,-3.10,-2.68%,"28,969","28,373",4.808B,13.12
PVH.F,PVH Corp.,76.50,-0.50,-0.65%,100,17,4.805B,25.33
FS5A.F,FS KKR Capital Corp.,17.12,-0.34,-1.95%,500,17,4.804B,77.82
BBD.F,Bombardier Inc.,45.60,+0.60,+1.33%,24,15,4.804B,11.20
RIC1.F,"Ricoh Company, Ltd.",8.05,0.00,0.00%,50,20,4.799B,21.76
ATD.F,ATI Inc.,35.76,-0.54,-1.49%,37,5,4.597B,30.83
6690.F,InPost S.A.,4.5600,0.0000,0.00%,N/A,0,4.792B,41.45
PWI.F,"Power Integrations, Inc.",83.50,-2.00,-2.34%,50,5,4.789B,39.39
669.F,InPost S.A.,9.58,-0.14,-1.46%,510,333,4.788B,41.66
4SK.F,Sinotruk (Hong Kong) Limited,1.6200,+0.0300,+1.89%,7,49,4.785B,20.25
XEB.F,Sojitz Corporation,20.20,0.00,0.00%,5,37,4.782B,5.37
SIX3.F,Sixt SE,70.20,+0.30,+0.43%,106,202,4.775B,8.04
SE7.F,Seiko Epson Corporation,14.10,-0.10,-0.70%,5,0,4.737B,7.83
6PP.F,Pilgrim's Pride Corporation,19.70,-0.70,-3.43%,800,0,4.771B,10.65
SE7S.F,Seiko Epson Corporation,6.85,-0.15,-2.14%,"1,800",32,4.767B,7.70
S3X.F,Sumco Corporation,13.26,0.00,0.00%,282,25,4.766B,10.05
I2X2.F,Intermediate Capital Group plc,16.40,-0.06,-0.36%,498,27,4.766B,17.63
TIV.F,"THOR Industries, Inc.",88.46,-1.02,-1.14%,30,13,4.766B,8.82
SL3.F,Silgan Holdings Inc.,43.20,-0.20,-0.46%,90,3,4.763B,15.65
MMO.F,Mitsubishi Motors Corporation,3.1290,-0.0520,-1.63%,"3,125",429,4.761B,4.35
SIX3.DE,Sixt SE,70.20,-0.80,-1.13%,"8,111","20,457",4.761B,8.00
AT4.F,"Applied Industrial Technologies, Inc.",123.00,0.00,0.00%,2,2,4.754B,15.59
0S1.F,"OneMain Holdings, Inc.",38.80,0.00,0.00%,55,6,4.753B,6.63
FWF.F,"Flowers Foods, Inc.",22.40,-0.20,-0.88%,1,7,4.745B,22.40
IQ8.F,"iQIYI, Inc.",4.9600,+0.1800,+3.77%,220,95,4.915B,124.00
EG4.F,"Enagás, S.A.",18.17,-0.07,-0.41%,40,481,4.744B,13.16
THM.F,Taylor Morrison Home Corporation,43.00,0.00,0.00%,73,8,4.744B,5.00
724.F,"C3.ai, Inc.",42.95,+0.52,+1.23%,77,"3,140",4.744B,N/A
EG40.F,"Enagás, S.A.",8.60,0.00,0.00%,500,17,4.74B,12.46
AKQ.SG,"Industrias CH, S. A. B. de C. V.",9.65,-0.15,-1.53%,0,3,4.729B,8.39
S3X0.MU,Sumco Corporation,27.00,0.00,0.00%,N/A,0,4.727B,10.11
4FV.F,"Grupo Simec, S.A.B. de C.V.",10.00,-0.10,-0.99%,"3,000",53,4.724B,12.99
HIE.F,Hilton Grand Vacations Inc.,42.00,-0.20,-0.47%,50,0,4.719B,14.69
0HV.F,Envista Holdings Corporation,28.82,0.00,0.00%,50,18,4.718B,25.73
YKE.F,Yokogawa Electric Corporation,17.50,-0.30,-1.69%,1,2,4.717B,29.17
HGNC.F,Hengan International Group Company Limited,4.0280,-0.0300,-0.74%,9,154,4.714B,19.18
MMY.F,"Maximus, Inc.",77.50,-0.50,-0.64%,11,0,4.711B,29.81
VS1.F,"Viasat, Inc.",38.20,0.00,0.00%,80,3,4.709B,N/A
HNM.F,"Ormat Technologies, Inc.",78.35,+0.80,+1.03%,150,11,4.707B,62.68
NNM.F,Onto Innovation Inc.,96.00,-1.00,-1.03%,150,18,4.699B,26.74
K2Y.F,Keyera Corp.,20.45,-0.25,-1.21%,27,24,4.696B,18.76
LDBB.F,H. Lundbeck A/S,4.5040,-0.0440,-0.97%,130,132,4.684B,13.65
SMM0.MU,"Sumitomo Chemical Company, Limited",14.30,0.00,0.00%,N/A,0,4.677B,7.90
47VS.F,Sibanye Stillwater Limited,6.60,-0.10,-1.49%,200,231,4.67B,4.93
2CU.F,The Chemours Company,31.00,+0.80,+2.65%,56,23,4.666B,9.97
8WY0.F,"Wynn Macau, Limited",8.50,+0.25,+3.03%,150,5,4.65B,N/A
CV0.F,Carvana Co.,23.84,0.00,0.00%,"2,680",542,4.658B,N/A
AAO.F,"AAON, Inc.",85.22,-1.70,-1.96%,34,1,4.623B,41.77
HRB.F,"H&R Block, Inc.",29.82,0.00,0.00%,26,4,4.652B,10.73
NQL1.F,The Bidvest Group Limited,13.20,+0.20,+1.54%,2,5,4.645B,16.71
CIN0.F,Commercial International Bank (Egypt) S.A.E,0.9950,-0.0150,-1.49%,100,1,4.642B,6.22
CIN.F,Commercial International Bank (Egypt) S.A.E,0.9950,-0.0150,-1.49%,350,48,4.642B,6.22
47V.F,Sibanye Stillwater Limited,1.6400,0.0000,0.00%,"2,000","11,633",4.642B,4.97
AQ3.F,AltaGas Ltd.,16.10,-0.32,-1.95%,60,5,4.641B,13.42
SMM.F,"Sumitomo Chemical Company, Limited",2.7800,0.0000,0.00%,584,202,4.637B,7.94
1A7.F,"Allison Transmission Holdings, Inc.",49.20,0.00,0.00%,47,0,4.631B,8.91
TMRA.F,Tomra Systems ASA,15.10,-0.03,-0.17%,"1,475","1,341",4.63B,53.95
1NR.F,Northland Power Inc.,18.34,-0.28,-1.50%,150,20,4.626B,9.50
EP5.F,"Exponent, Inc.",90.35,-0.30,-0.33%,23,1,4.625B,49.92
CLZ.F,Ampol Limited,19.10,-0.10,-0.52%,100,4,4.613B,10.32
PEN.F,PBF Energy Inc.,36.58,+0.23,+0.63%,100,96,4.613B,1.56
DMB.F,Hargreaves Lansdown plc,9.38,-0.28,-2.88%,581,10,4.613B,15.14
NQL.F,The Bidvest Group Limited,25.80,+0.40,+1.57%,N/A,0,4.613B,16.43
JYS1.F,Jyske Bank A/S,70.70,0.00,0.00%,200,7,4.599B,8.37
TKA.F,thyssenkrupp AG,7.35,-0.01,-0.08%,950,"19,535",4.598B,14.41
OIC.F,OCI N.V.,21.85,-0.46,-2.06%,5,877,4.688B,6.60
59P.F,Parsons Corporation,43.20,-0.60,-1.37%,6,0,4.593B,51.43
7DF.F,Freshworks Inc.,15.50,-0.10,-0.64%,170,3,4.593B,N/A
FPE4.SG,Fuchs Petrolub SE,8.40,-0.05,-0.59%,0,3,4.593B,17.87
FQZ.F,Air France-KLM SA,1.7300,-0.0200,-1.14%,"1,500",169,4.593B,1.56
AFR.F,Air France-KLM SA,1.7530,+0.0030,+0.17%,"3,000","22,024",4.591B,1.58
TKA1.SG,thyssenkrupp AG,7.15,-0.10,-1.38%,0,973,4.586B,14.02
8SJ.F,"Shanghai Junshi Biosciences Co., Ltd.",2.9000,0.0000,0.00%,400,0,4.796B,N/A
PEN.SG,PBF Energy Inc.,36.36,+0.22,+0.61%,0,33,4.585B,1.54
2PI.F,Pirelli & C. S.p.A.,4.5660,-0.0700,-1.51%,"2,000",104,4.576B,10.87
SDRC.DE,SCOR SE,24.28,+0.92,+3.94%,750,478,4.584B,N/A
038.F,NovoCure Limited,40.00,-0.11,-0.27%,100,30,4.305B,N/A
A9L0.F,"Alight, Inc.",8.30,+0.10,+1.22%,"1,100",0,4.579B,N/A
TEX.F,Castellum AB (publ),9.08,-0.05,-0.55%,5,54,4.578B,N/A
TKA.DE,thyssenkrupp AG,7.35,-0.12,-1.61%,3.062M,3.663M,4.576B,14.13
AFR.DE,Air France-KLM SA,1.7585,-0.0115,-0.65%,"18,650","56,151",4.574B,1.58
TEM.F,Tongcheng Travel Holdings Limited,2.0400,0.0000,0.00%,369,0,4.573B,204.00
FRAS.F,Fraport AG,23.40,0.00,0.00%,10,0,4.569B,19.34
JYR0.MU,JSR Corporation,22.00,0.00,0.00%,N/A,0,4.566B,30.14
5EA.F,Elanco Animal Health Incorporated,9.27,+0.23,+2.54%,200,174,4.618B,N/A
AXL.F,Axfood AB (publ),20.20,+0.50,+2.54%,500,0,4.564B,24.05
EFC.MU,Etn. Fr. Colruyt NV,8.15,0.00,0.00%,N/A,0,4.559B,19.40
F5D0.F,Covivio,10.90,-0.10,-0.91%,N/A,0,4.558B,6.77
JYS.F,Jyske Bank A/S,13.60,+0.10,+0.74%,210,0,4.557B,7.95
EFC1.F,Etn. Fr. Colruyt NV,33.98,-0.16,-0.47%,25,6,4.556B,20.72
5Y7.F,SCG Packaging Public Company Limited,1.0200,0.0000,0.00%,"4,500",0,4.555B,34.00
TWW.F,Taylor Wimpey plc,1.2750,-0.0100,-0.78%,"42,000","1,099",4.554B,6.38
C2X.F,China Literature Limited,4.3800,-0.0400,-0.90%,50,1,4.55B,54.75
HRZ0.MU,Husqvarna AB (publ),15.10,0.00,0.00%,20,0,4.549B,26.03
7S8.F,SITC International Holdings Company Limited,1.6400,+0.0500,+3.14%,"5,250",259,4.59B,2.45
AACA.F,Aalberts N.V.,40.65,0.00,0.00%,266,13,4.545B,14.62
MAS.F,Melco Resorts & Entertainment Limited,11.30,0.00,0.00%,"1,400",0,4.545B,N/A
GCB.F,PTT Global Chemical Public Company Limited,0.9900,-0.0200,-1.98%,60,141,4.544B,N/A
SNIA.F,"Schneider National, Inc.",24.80,+0.20,+0.81%,200,0,4.54B,10.21
FAU.F,Forvia SE,22.70,0.00,0.00%,501,469,4.535B,N/A
BRD.SG,Braskem S.A.,11.00,-0.20,-1.79%,0,633,4.528B,N/A
GUZA.F,Yuexiu Property Company Limited,1.0900,0.0000,0.00%,16,176,4.528B,6.81
AXL1.F,Axfood AB (publ),20.65,-0.44,-2.09%,2,3,4.524B,24.58
GCB1.F,PTT Global Chemical Public Company Limited,0.9950,-0.0450,-4.33%,240,0,4.523B,N/A
FPE.F,Fuchs Petrolub SE,29.90,0.00,0.00%,507,124,4.523B,15.82
FPE.DE,Fuchs Petrolub SE,30.00,-0.30,-0.99%,"13,610","16,237",4.522B,15.87
0EF.DU,"e.l.f. Beauty, Inc.",94.50,+0.50,+0.53%,14,0,5.086B,113.86
FRA.F,Fraport AG,48.57,+0.40,+0.83%,15,966,4.517B,20.07
AWG.F,"Asbury Automotive Group, Inc.",206.00,0.00,0.00%,10,0,4.515B,5.22
F5D.F,Covivio,45.10,-0.46,-1.01%,5,25,4.514B,6.78
5Y7A.F,SCG Packaging Public Company Limited,1.0300,-0.0100,-0.96%,56,1,4.513B,34.33
RAW.DE,Raiffeisen Bank International AG,13.72,-0.06,-0.44%,"1,773","7,923",4.512B,1.35
JYR.F,JSR Corporation,21.20,-0.40,-1.85%,50,0,4.51B,29.44
BJEB.F,Beijing Enterprises Holdings Limited,3.5600,-0.0200,-0.56%,496,71,4.505B,5.01
HAR.DE,"Harley-Davidson, Inc.",31.33,-0.90,-2.79%,935,340,4.504B,6.00
KGX.F,KION GROUP AG,33.94,0.00,0.00%,96,898,4.504B,50.66
RAW.F,Raiffeisen Bank International AG,13.69,-0.12,-0.87%,12,"1,059",4.503B,1.36
5VA.F,"Vaxcyte, Inc.",48.00,0.00,0.00%,40,5,4.498B,N/A
HRI.F,Shandong Hi-Speed Holdings Group Limited,0.7150,+0.0200,+2.88%,3,0,4.497B,N/A
MA6.F,Marks and Spencer Group plc,2.1490,+0.0020,+0.09%,"4,000",159,4.495B,10.23
FPE3.F,Fuchs Petrolub SE,34.54,0.00,0.00%,30,138,4.491B,18.28
TA1.DE,Telekom Austria AG,6.76,-0.02,-0.29%,88,"3,528",4.489B,7.12
3L7A.F,"Qualys, Inc.",118.95,-1.15,-0.96%,15,11,4.488B,44.72
HAR.F,"Harley-Davidson, Inc.",31.19,0.00,0.00%,100,54,4.484B,5.79
CDE.F,City Developments Limited,4.8400,+0.0600,+1.26%,15,0,4.482B,5.20
47O.SG,Vontier Corporation,28.80,0.00,0.00%,0,0,4.482B,20.57
RAW0.F,Raiffeisen Bank International AG,3.2800,-0.0400,-1.20%,"1,400",0,4.479B,1.29
FA9.F,Spectris plc,42.70,+0.05,+0.12%,50,0,4.476B,34.44
2NR.F,"New Relic, Inc.",61.50,-2.50,-3.91%,35,0,4.475B,N/A
3RK.SG,"Ryohin Keikaku Co., Ltd.",8.85,-0.10,-1.12%,0,9,2.328B,0.69
TA1.F,Telekom Austria AG,6.72,0.00,0.00%,"1,290",574,4.469B,7.07
G7AB.F,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",10.10,0.00,0.00%,10,0,4.468B,17.12
CDE0.F,City Developments Limited,4.6600,+0.1000,+2.19%,N/A,0,4.467B,5.01
I10.F,Italgas S.p.A.,5.45,-0.11,-1.89%,"1,217",61,4.466B,11.12
I8P.F,Interparfums SA,69.60,+0.80,+1.16%,2,16,4.466B,53.54
4GC.F,National Storage Affiliates Trust,32.40,0.00,0.00%,25,8,4.502B,35.22
T37.F,Terreno Realty Corporation,53.00,0.00,0.00%,30,0,4.462B,21.81
FRA.DE,Fraport AG,48.28,+0.10,+0.21%,"103,315","161,374",4.461B,19.71
5VA.MU,"Vaxcyte, Inc.",47.60,-0.80,-1.65%,50,0,4.46B,N/A
CLRS.F,Clariant AG,13.30,-0.20,-1.48%,30,6,4.46B,N/A
KGX.DE,KION GROUP AG,34.01,-0.48,-1.39%,"285,385","318,471",4.46B,50.01
CUW.F,Columbia Sportswear Company,70.50,0.00,0.00%,10,0,4.459B,16.28
05M.F,Dali Foods Group Company Limited,0.2940,-0.0080,-2.65%,992,36,4.38B,9.80
5F6.F,"Sumitomo Forestry Co., Ltd.",21.80,-0.20,-0.91%,100,34,4.453B,6.71
47O.F,Vontier Corporation,28.60,0.00,0.00%,160,9,4.451B,20.00
TE7.F,"Tenable Holdings, Inc.",38.40,-0.42,-1.08%,20,9,4.448B,N/A
G7A.F,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",81.50,0.00,0.00%,15,0,4.441B,16.98
LYI.F,Lynas Rare Earths Limited,4.6700,+0.2480,+5.61%,"8,100","7,218",4.44B,12.97
DMW2.F,Freedom Holding Corp.,74.00,-1.00,-1.33%,12,0,4.439B,123.33
10J.F,Howden Joinery Group Plc,8.05,+0.05,+0.63%,287,5,4.436B,10.45
OHP0.F,Persimmon Plc,26.40,+0.40,+1.54%,47,0,4.428B,6.86
6AA0.F,AAK AB (publ.),16.88,-0.13,-0.76%,100,23,4.421B,26.79
TKA1.F,thyssenkrupp AG,7.10,-0.40,-5.33%,"7,370",522,4.42B,13.40
EG0.F,Essent Group Ltd.,41.20,-0.20,-0.48%,108,2,4.419B,6.62
2ER.F,"Caesars Entertainment, Inc.",45.40,+0.20,+0.44%,3,25,4.418B,N/A
KGX1.F,KION GROUP AG,8.40,0.00,0.00%,100,1,4.417B,49.41
EJT1.F,easyJet plc,5.72,+0.04,+0.74%,50,710,4.416B,N/A
BRDA.F,Braskem S.A.,5.30,-0.05,-0.93%,"1,000",350,4.415B,N/A
0R1.F,Royal Unibrew A/S,84.60,+0.44,+0.52%,200,4,4.413B,21.69
BRD.F,Braskem S.A.,11.00,-0.10,-0.90%,500,195,4.41B,N/A
2D7.F,Beazley plc,6.59,+0.03,+0.46%,550,15,4.427B,26.34
D51.F,"BellRing Brands, Inc.",32.80,0.00,0.00%,12,2,4.406B,28.28
P2U.HA,"Shizuoka Financial Group,Inc.",6.55,-0.05,-0.76%,N/A,0,3.748B,N/A
TMR0.F,Tomra Systems ASA,14.90,+0.30,+2.05%,200,41,4.403B,48.06
G7AB.SG,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",9.85,-0.10,-1.01%,10,0,4.401B,16.42
HIP.MU,Park Hotels & Resorts Inc,12.00,-0.40,-3.23%,700,0,2.235B,N/A
8LV.F,Livent Corporation,24.34,-0.20,-0.81%,16,"1,452",4.395B,16.01
H2X3.F,Hiscox Ltd,12.65,-0.05,-0.39%,100,0,4.394B,115.00
ICA.F,Orica Limited,9.60,0.00,0.00%,120,0,4.388B,24.62
1HH.F,Hua Hong Semiconductor Limited,3.2400,0.0000,0.00%,10,100,4.386B,10.12
S7M.MU,Securitas AB (publ),7.65,0.00,0.00%,30,0,4.383B,9.94
HDJ.F,Janus Henderson Group plc,25.80,+1.20,+4.88%,52,0,4.382B,12.96
FWV.F,Flowserve Corporation,33.40,0.00,0.00%,250,55,4.38B,20.88
MYH.F,Mytilineos S.A.,30.50,-0.24,-0.78%,973,379,4.375B,9.56
MEY.F,Meritage Homes Corporation,119.00,0.00,0.00%,4,0,4.375B,5.19
A64.F,PT Adaro Energy Indonesia Tbk,0.1310,+0.0020,+1.55%,"7,100","1,844",4.373B,1.64
SDRB.F,SCOR SE,2.3400,-0.0200,-0.85%,384,0,4.373B,N/A
QGJ.F,Evercore Inc.,114.00,0.00,0.00%,5,0,4.372B,12.09
4DN.MU,Denali Therapeutics Inc.,29.83,-0.33,-1.09%,100,14,4.083B,N/A
IEI.F,"Insight Enterprises, Inc.",131.00,-2.00,-1.50%,190,3,4.359B,18.61
FGC1.F,Kite Realty Group Trust,19.30,+0.10,+0.52%,50,0,4.359B,482.50
EAR.F,Ebara Corporation,46.00,-0.60,-1.29%,10,7,4.355B,14.42
IDO1.F,PT Indosat Ooredoo Hutchison Tbk,0.5400,+0.0050,+0.93%,"6,000",982,4.354B,13.50
1AL.F,Alamos Gold Inc.,11.02,-0.30,-2.65%,"5,331","1,364",4.351B,52.48
ECN.F,RS Group plc,9.20,+0.10,+1.10%,"1,000",0,4.35B,13.33
HRZA.F,Husqvarna AB (publ),7.54,-0.04,-0.53%,150,186,4.347B,25.13
SDRC.F,SCOR SE,24.28,-0.18,-0.74%,310,430,4.347B,N/A
HRO.F,"Hirose Electric Co.,Ltd.",124.00,-2.00,-1.59%,2,0,4.345B,17.54
OB8.F,PT Barito Pacific Tbk,0.0340,0.0000,0.00%,"38,039",0,4.342B,N/A
OHP.F,Persimmon Plc,13.53,-0.23,-1.64%,100,137,4.339B,6.67
03F.F,IDP Education Limited,15.10,+0.60,+4.14%,20,16,4.337B,50.33
MM3.F,"Merit Medical Systems, Inc.",75.00,0.00,0.00%,8,3,4.333B,55.15
HRZ.F,Husqvarna AB (publ),7.60,-0.07,-0.86%,75,122,4.332B,24.52
TEM.DU,Tongcheng-Elong Holdings Limited,2.0600,+0.1000,+5.10%,"3,000",0,4.798B,43.83
0E41.F,"EnLink Midstream, LLC",9.29,0.00,0.00%,35,8,4.422B,12.73
PMC.F,Pro Medicus Limited,40.60,0.00,0.00%,11,24,4.328B,135.33
PLO.F,PLDT Inc.,19.90,0.00,0.00%,35,0,4.324B,24.88
WIS.F,Wendel,99.20,+0.10,+0.10%,10,0,4.324B,65.70
NFG.F,National Fuel Gas Company,46.80,0.00,0.00%,28,0,4.323B,8.18
GF4.F,Grupo Financiero Galicia S.A.,14.50,+0.20,+1.40%,"1,000",21,4.32B,11.33
50I.F,"Hygeia Healthcare Holdings Co., Limited",5.60,+0.25,+4.67%,100,0,3.518B,N/A
IMU.F,"ImmunoGen, Inc.",16.85,+0.45,+2.77%,90,739,4.314B,N/A
5GH.F,"Guardant Health, Inc.",34.40,-0.60,-1.71%,10,2,4.079B,N/A
LYIC.F,Lynas Rare Earths Limited,4.5600,+0.0800,+1.79%,"1,905",586,4.31B,12.32
G24.F,Scout24 SE,58.60,0.00,0.00%,443,12,4.31B,37.32
YT8.F,"Inner Mongolia Yitai Coal Co.,Ltd",2.0000,-0.0200,-0.99%,540,111,4.267B,4.55
M8V.F,Marriott Vacations Worldwide Corporation,117.00,-2.00,-1.68%,2,1,4.307B,12.89
IIO.SG,"Iida Group Holdings Co., Ltd.",15.20,-0.40,-2.56%,0,0,4.304B,7.52
PIG.F,Perrigo Company plc,31.12,+0.40,+1.30%,164,13,4.302B,N/A
G24.DE,Scout24 SE,58.48,+0.18,+0.31%,"92,202","125,753",4.301B,36.78
FAN.F,Fabrinet,117.10,-0.50,-0.43%,100,12,4.301B,16.92
D4D.F,Dongfeng Motor Group Company Limited,0.4790,-0.0044,-0.91%,100,564,4.3B,2.99
NS7.SG,Northern Star Resources Limited,8.39,+0.49,+6.20%,0,188,5.215B,36.01
49P.F,Portland General Electric Company,44.40,0.00,0.00%,75,2,4.297B,17.41
3S9.F,Sunrun Inc.,18.02,-0.28,-1.52%,"1,350",691,4.295B,200.27
5B8.F,"ABC-Mart,Inc.",51.00,-0.50,-0.97%,67,0,4.293B,21.07
REJA.F,Reply S.p.A.,108.90,+0.90,+0.83%,100,25,4.287B,22.18
75H.F,Country Garden Services Holdings Company Limited,1.2100,+0.0300,+2.54%,30,52,4.282B,15.13
NVAV.F,Charoen Pokphand Foods Public Company Limited,0.5300,-0.0050,-0.93%,5,0,4.277B,26.50
CPOF.F,Charoen Pokphand Foods Public Company Limited,0.5300,-0.0050,-0.93%,"1,000",35,4.277B,26.50
AVLA.F,Air Lease Corporation,38.20,-0.20,-0.52%,15,0,4.269B,10.35
079A.SG,"Blackstone Mortgage Trust, Inc.",18.08,-0.25,-1.36%,0,127,2.464B,7.08
XSZ.F,Shimizu Corporation,5.65,-0.05,-0.88%,909,20,4.266B,13.78
NXZ.MU,"Nexstar Media Group, Inc.",151.65,-0.95,-0.62%,2,0,6.955B,26.88
K8B.F,Technoprobe S.p.A.,7.00,-0.07,-0.92%,800,0,4.258B,28.00
EJTS.F,easyJet plc,5.60,0.00,0.00%,50,59,4.254B,N/A
RA6.F,Rayonier Inc.,28.00,-0.20,-0.71%,45,7,4.25B,50.91
YDO1.F,"Madrigal Pharmaceuticals, Inc.",229.70,-3.20,-1.37%,16,1,4.243B,N/A
TOW.F,Tower Semiconductor Ltd.,37.05,-0.38,-1.02%,36,0,4.24B,15.31
PLQ.F,Element Solutions Inc,17.30,0.00,0.00%,30,0,4.236B,26.62
AXV.F,AXIS Capital Holdings Limited,49.20,0.00,0.00%,20,0,4.235B,20.59
KWI.F,Kurita Water Industries Ltd.,37.30,-0.90,-2.36%,"1,000",54,4.231B,23.76
