Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
M4I.BE,Mastercard Inc,345.80,0.00,0.00%,7,5,N/A,N/A
BROC.DE,Brighthouse Financial Inc,41.60,0.00,0.00%,150,0,N/A,N/A
CRIN.HM,UniCredit SpA,18.89,-0.07,-0.38%,100,85,N/A,N/A
FXMA.BE,Bradespar SA,3.9800,-0.0600,-1.49%,120,4,N/A,N/A
C4C.BE,Bank of Communications Co Ltd,0.5950,0.0000,0.00%,"12,000",0,N/A,N/A
RY2.MU,Dah Sing Banking Group Ltd,0.6850,0.0000,0.00%,10,0,N/A,N/A
XTP.MU,Sino AG,28.10,0.00,0.00%,20,1,N/A,N/A
CWW0.MU,Commonwealth Bank of Australia,61.50,+1.00,+1.65%,10,0,N/A,N/A
HNR1.MU,Hannover Rueck SE,190.15,0.00,0.00%,35,81,N/A,N/A
3EI.BE,Bell Financial Group Ltd,0.5300,0.0000,0.00%,0,0,N/A,N/A
NW4.BE,Value-Holdings International AG,2.9400,0.0000,0.00%,"1,050",18,N/A,N/A
FTK.HM,Flatex AG,8.43,+0.13,+1.57%,30,27,N/A,N/A
LDF.BE,Linus Digital Finance AG,3.4200,+0.0400,+1.18%,45,0,N/A,N/A
FRU.SG,Multitude SE,3.7200,0.0000,0.00%,0,154,N/A,N/A
MX4A.HA,CME Group Inc,165.62,-1.30,-0.78%,15,0,N/A,N/A
EVI.BE,China Everbright Ltd,0.5750,+0.0050,+0.88%,100,0,N/A,N/A
46P1.BE,Paragon Banking Group PLC,6.72,+0.01,+0.22%,150,0,N/A,N/A
YC3.MU,Concordia Financial Group Ltd,3.5200,+0.0200,+0.57%,236,0,N/A,N/A
FA1.SG,FactSet Research Systems Inc,384.00,+5.40,+1.43%,0,0,N/A,N/A
EFF.BE,Deutsche Effecten- und Wechsel- Beteiligungsges AG,0.9400,-0.0550,-5.53%,"2,500",43,N/A,N/A
FRU.MU,Multitude SE,3.9200,0.0000,0.00%,178,0,N/A,N/A
IOOA.MU,IP Group PLC,0.6550,0.0000,0.00%,"1,000",17,N/A,N/A
BFV.HM,Berliner Effektengesellschaft AG,76.50,0.00,0.00%,1,0,N/A,N/A
D1LN.DU,Direct Line Insurance Group PLC,1.8440,-0.0100,-0.54%,500,0,N/A,N/A
3340.F,"Customers Bancorp, Inc.",20.60,+0.40,+1.98%,N/A,0,N/A,N/A
KDB0.MU,KBC Group SA/NV,31.00,0.00,0.00%,40,0,N/A,N/A
VUG.BE,Vunani Ltd,0.1160,0.0000,0.00%,"22,661",0,N/A,N/A
FA1.DU,FactSet Research Systems Inc,385.20,+1.20,+0.31%,5,0,N/A,N/A
3YB.BE,Postal Savings Bank Of China Co Ltd,0.5700,-0.0050,-0.87%,"12,244",0,N/A,N/A
F6H.MU,Far East Horizon Ltd,0.7550,0.0000,0.00%,75,0,N/A,N/A
CI9.SG,CITIC Securities Co Ltd,1.7300,-0.0200,-1.14%,0,0,N/A,N/A
PIJ.BE,Platinum Asset Management Ltd,1.0600,-0.0100,-0.93%,"5,001",0,N/A,N/A
M5S.DE,Marna Beteiligungen AG,2.1800,0.0000,0.00%,"1,000",613,N/A,N/A
NKX.SG,PT Bank CIMB Niaga Tbk,0.0825,-0.0020,-2.37%,0,"1,296",N/A,N/A
PJC.MU,PICC Property and Casualty Co Ltd,1.1300,0.0000,0.00%,700,0,N/A,N/A
B5K3.MU,ThreeD Capital Inc,0.1500,0.0000,0.00%,749,0,N/A,N/A
CS3.MU,Close Brothers Group PLC,11.24,0.00,0.00%,19,0,N/A,N/A
ESDA.MU,BGC Partners Inc,4.3600,0.0000,0.00%,107,0,N/A,N/A
RLV.BE,RheinLand Holding AG,39.00,0.00,0.00%,5,19,N/A,N/A
MPCK.DU,MPC Muenchmeyer Petersen Capital AG,3.1400,+0.0200,+0.64%,"1,500",0,N/A,N/A
AR4.DU,Aurelius Equity Opportunities Se & Co KGaA,17.82,+0.07,+0.39%,60,26,N/A,N/A
NAGF.HM,National Bank of Greece SA,5.95,-0.04,-0.73%,420,10,N/A,N/A
RN2.BE,North Energy ASA,0.1930,+0.0035,+1.85%,58,1,N/A,N/A
AEC1.BE,American Express Co,158.15,-2.45,-1.53%,1,1,N/A,N/A
ATW.MU,Allerthal-Werke AG,25.00,0.00,0.00%,40,4,N/A,N/A
P55.DU,Plus500 Ltd,17.40,0.00,0.00%,25,0,N/A,N/A
RYS.MU,NatWest Group PLC,6.10,0.00,0.00%,178,3,N/A,N/A
CSV.DU,Corporacion Financiera Alba SA,47.70,+0.05,+0.10%,120,0,N/A,N/A
CMQ.BE,China Merchants China Direct Investments Ltd,1.0200,-0.0100,-0.97%,0,0,N/A,N/A
U1DA.DU,Clockchain AG,2.3200,+0.0200,+0.87%,14,0,N/A,N/A
5HF.MU,Hanhua Financial Holding Co Ltd,0.0450,0.0000,0.00%,"10,000",0,N/A,N/A
DBSA.BE,Banco Santander (Brasil) SA,5.85,+0.15,+2.63%,200,0,N/A,N/A
65C.MU,Coface SA,12.97,0.00,0.00%,20,39,N/A,N/A
HU3.HA,Huntington Bancshares Inc,9.88,-0.03,-0.35%,N/A,0,N/A,N/A
26B0.MU,GOAT Industries Ltd,0.0025,0.0000,0.00%,"75,000",0,N/A,N/A
GBKB.SG,Turkiye Garanti Bankasi AS,1.1700,0.0000,0.00%,0,19,N/A,N/A
UN9.MU,UNIQA Insurance Group AG,7.43,-0.06,-0.80%,"1,000",22,N/A,N/A
C6T.MU,China Construction Bank Corp,0.5975,0.0000,0.00%,"8,000",140,N/A,N/A
LWD.BE,Ivestos AG,1.7500,0.0000,0.00%,N/A,0,N/A,N/A
7PZ.BE,Powszechny Zaklad Ubezpieczen SA,9.09,+0.03,+0.29%,25,0,N/A,N/A
OH5.MU,Nissan Securities Group Co Ltd,1.0300,0.0000,0.00%,500,0,N/A,N/A
NT4.HA,Northern Trust Corp,69.00,+0.50,+0.73%,100,0,N/A,N/A
869.MU,Arcane Crypto AB,0.0025,0.0000,0.00%,"10,000",614,N/A,N/A
NNL.SG,Monex Group Inc,3.3800,-0.0200,-0.59%,0,8,N/A,N/A
CCB.MU,Instant Group AG,4.8000,0.0000,0.00%,330,5,N/A,N/A
FF24.MU,Fast Finance24 Holding AG,0.0980,0.0000,0.00%,"14,433",763,N/A,N/A
JAF.HA,Jafco Group Co Ltd,11.80,-0.13,-1.09%,45,0,N/A,N/A
IPOK.BE,Heidelberger Beteiligungsholding AG,89.00,0.00,0.00%,3,0,N/A,N/A
BFV.BE,Berliner Effektengesellschaft AG,76.50,0.00,0.00%,250,0,N/A,N/A
PJC.BE,PICC Property and Casualty Co Ltd,1.1200,+0.0200,+1.82%,"5,000",0,N/A,N/A
PBB.HM,Deutsche Pfandbriefbank AG,6.70,+0.01,+0.22%,350,"1,948",N/A,N/A
TLX.HA,Talanx AG,53.75,+0.30,+0.56%,10,127,N/A,N/A
6AX.MU,DMG Blockchain Solutions Inc,0.1928,0.0000,0.00%,"8,000",280,N/A,N/A
FI6.SG,First Financial Bankshares Inc,27.60,0.00,0.00%,0,0,N/A,N/A
MWB.HM,MWB Wertpapierhandelsbank AG,4.0500,0.0000,0.00%,300,11,N/A,N/A
BXZ.DU,Bank of Queensland Ltd,3.4200,+0.0200,+0.59%,10,0,N/A,N/A
ALG.HM,ALBIS Leasing AG,2.0200,0.0000,0.00%,825,19,N/A,N/A
3YB.DU,Postal Savings Bank Of China Co Ltd,0.5700,-0.0100,-1.72%,"4,342",0,N/A,N/A
BYF1.BE,Tavistock Investments PLC,0.0725,+0.0025,+3.57%,"17,155",0,N/A,N/A
DSR.MU,Dah Sing Financial Holdings Ltd,2.4000,0.0000,0.00%,"20,000",0,N/A,N/A
KIFF.MU,Kiatnakin Phatra Bank PCL,1.6300,-0.0400,-2.40%,"5,000",87,N/A,N/A
C3B.SG,Chongqing Rural Commercial Bank Co Ltd,0.3100,-0.0020,-0.64%,0,"2,091",N/A,N/A
5JP.DU,Japan Post Bank Co Ltd,7.05,+0.05,+0.71%,N/A,0,N/A,N/A
WSV2.HA,Vienna Insurance Group AG,24.05,+0.05,+0.21%,150,2,N/A,N/A
ME9.MU,Mediobanca SpA,11.18,-0.06,-0.53%,230,0,N/A,N/A
6FHA.HA,Futu Holdings Ltd,38.60,+0.20,+0.52%,100,0,N/A,N/A
GLJ.HM,Grenke AG,28.20,+0.40,+1.44%,900,12,N/A,N/A
NAL.HM,National Australia Bank Ltd,16.03,+0.06,+0.39%,200,0,N/A,N/A
5FI.DU,Hachijuni Bank Ltd,3.8800,-0.0400,-1.02%,N/A,0,N/A,N/A
SU4.SG,Suncorp Group Ltd,8.30,+0.05,+0.61%,0,0,N/A,N/A
JGE1.MU,Julius Baer Gruppe AG,11.70,0.00,0.00%,93,0,N/A,N/A
8WU.F,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",16.50,-0.30,-1.79%,93,0,N/A,N/A
PIJ.DU,Platinum Asset Management Ltd,1.0400,-0.0200,-1.89%,40,0,N/A,N/A
C6U.BE,Canaccord Genuity Group Inc,5.50,+0.05,+0.92%,75,0,N/A,N/A
UCA1.DU,U CA AG,30.20,-0.20,-0.66%,10,0,N/A,N/A
A7A.HM,FinLab AG,11.20,-0.10,-0.88%,300,0,N/A,N/A
F5L.BE,Humm Group Ltd,0.2660,+0.0260,+10.83%,"16,000",280,N/A,N/A
OIX.MU,ORIX Corp,16.50,0.00,0.00%,250,4,N/A,N/A
4CIA.BE,Fanhua Inc,7.50,0.00,0.00%,500,0,N/A,N/A
DB1.MU,Deutsche Boerse AG,169.00,-0.30,-0.18%,2,22,N/A,N/A
7DO0.MU,Crypto Blockchain Industries SA,0.4550,-0.0100,-2.15%,230,4,N/A,N/A
ADC.MU,AdCapital AG,1.2900,+0.0100,+0.78%,524,275,N/A,N/A
SLW1.MU,Swiss Life Holding AG,27.80,0.00,0.00%,50,0,N/A,N/A
CMAB.DU,Mapfre SA,1.8440,+0.0010,+0.05%,"10,600",0,N/A,N/A
XBLA.BE,Bangkok Life Assurance PCL,0.6850,-0.0200,-2.84%,0,0,N/A,N/A
PIR.MU,The People's Insurance Co (Group) of China Ltd,0.3500,-0.0100,-2.78%,"200,000",70,N/A,N/A
QLDN.BE,Elysee Development Corp,0.3040,-0.0020,-0.65%,0,0,N/A,N/A
ATW.HA,Allerthal-Werke AG,24.40,+0.20,+0.83%,120,40,N/A,N/A
MZ8.SG,Mizuho Financial Group Inc,13.63,-0.19,-1.37%,0,135,N/A,N/A
EK7.MU,Agricultural Bank of China Ltd,0.3600,0.0000,0.00%,"11,500",0,N/A,N/A
4CIA.BE,Fanhua Inc,7.50,0.00,0.00%,500,0,N/A,N/A
DB1.MU,Deutsche Boerse AG,169.00,-0.30,-0.18%,2,22,N/A,N/A
MPV.DU,Medibank Private Ltd,2.2000,+0.0200,+0.92%,N/A,0,N/A,N/A
RY2.SG,Dah Sing Banking Group Ltd,0.6600,0.0000,0.00%,0,0,N/A,N/A
NRM.BE,Insurance Australia Group Ltd,3.4000,+0.0200,+0.59%,900,0,N/A,N/A
9AMA.MU,AMTD IDEA Group,1.5200,-0.0600,-3.80%,200,178,N/A,N/A
MLP.BE,MLP SE,5.61,+0.22,+4.08%,"1,300",35,N/A,N/A
4LB.BE,Alterra Ltd,0.0065,0.0000,0.00%,"15,100",0,N/A,N/A
XCX.DU,coinIX GmbH & Co. KGaA,1.5100,0.0000,0.00%,600,546,N/A,N/A
1JJA.MU,Avanza Bank Holding AB,19.25,-0.02,-0.08%,46,0,N/A,N/A
D1LN.BE,Direct Line Insurance Group PLC,1.7920,-0.0260,-1.43%,"2,000",35,N/A,N/A
UBK.HA,UmweltBank AG,11.15,-0.15,-1.33%,30,0,N/A,N/A
ACBB.DU,Alpha Services and Holdings SA,1.5220,+0.0150,+1.00%,300,5,N/A,N/A
8BK.MU,BlackRock Capital Investment Corp,3.0550,-0.0150,-0.49%,8,0,N/A,N/A
DFV.DU,DFV Deutsche Familienversicherung AG,7.74,+0.14,+1.84%,"1,200",21,N/A,N/A
0B2.DU,Bawag Group AG,44.00,+0.50,+1.15%,300,6,N/A,N/A
MFZ.HM,Mitsubishi UFJ Financial Group Inc,6.35,-0.07,-1.12%,800,0,N/A,N/A
SKC2.DU,Standard Bank Group Ltd,8.50,+0.10,+1.19%,400,0,N/A,N/A
1ZR0.MU,Atlantic Coastal Acquisition Corp,9.55,-0.10,-1.08%,N/A,0,N/A,N/A
OA41.MU,EAC Invest A/S,"1,530.00",0.00,0.00%,1,0,N/A,N/A
BYRA.SG,PT Bank Rakyat Indonesia (Persero) Tbk,0.3500,0.0000,0.00%,0,175,N/A,N/A
IW6.SG,Argo Group Ltd,0.0855,-0.0005,-0.58%,0,0,N/A,N/A
GBQ.HA,GBK Beteiligungen AG,4.7000,0.0000,0.00%,500,29,N/A,N/A
RE7.MU,Remgro Ltd,7.15,+0.10,+1.42%,99,25,N/A,N/A
CSV.SG,Corporacion Financiera Alba SA,47.50,-0.30,-0.63%,0,0,N/A,N/A
H4L1.BE,Halyk Savings Bank of Kazakhstan JSC,12.40,+0.10,+0.81%,50,0,N/A,N/A
NW4.BE,Value-Holdings International AG,2.9400,0.0000,0.00%,"1,050",18,N/A,N/A
FTK.HM,Flatex AG,8.43,+0.13,+1.57%,30,27,N/A,N/A
LDF.BE,Linus Digital Finance AG,3.4200,+0.0400,+1.18%,45,0,N/A,N/A
FRU.SG,Multitude SE,3.7200,0.0000,0.00%,0,154,N/A,N/A
MH6.HA,Tokio Marine Holdings Inc,21.50,-0.10,-0.46%,17,0,N/A,N/A
JAN.SG,Japan Asia Investment Co Ltd,1.4800,+0.0100,+0.68%,0,6,N/A,N/A
MX4A.DU,CME Group Inc,165.46,-1.54,-0.92%,7,0,N/A,N/A
QC9.MU,Credit Saison Co Ltd,13.40,0.00,0.00%,98,0,N/A,N/A
EXC.MU,Exceet Group SA,5.55,-0.20,-3.48%,840,120,N/A,N/A
ENXB.MU,Euronext NV,65.60,+0.55,+0.85%,20,17,N/A,N/A
MX4A.BE,CME Group Inc,165.80,-1.26,-0.75%,6,0,N/A,N/A
XGJ0.MU,Gjensidige Forsikring ASA,15.40,0.00,0.00%,N/A,0,N/A,N/A
DSR.MU,Dah Sing Financial Holdings Ltd,2.4000,0.0000,0.00%,"20,000",0,N/A,N/A
TFBF.BE,Kasikornbank Public Co Ltd,3.3200,-0.0600,-1.78%,"1,400",0,N/A,N/A
PZX.DU,Ping An Insurance (Group) Co. of China Ltd,6.12,+0.05,+0.86%,400,17,N/A,N/A
IBNN.SG,Vela Technologies PLC,0.0005,0.0000,0.00%,0,0,N/A,N/A
EUX.SG,EUWAX AG,57.00,0.00,0.00%,100,311,N/A,N/A
PBB.HA,Deutsche Pfandbriefbank AG,6.75,+0.01,+0.07%,500,609,N/A,N/A
EAI.BE,Groupe Bruxelles Lambert SA,73.40,+0.34,+0.47%,60,2,N/A,N/A
BSD2.HA,Banco Santander SA,3.1860,-0.0330,-1.03%,414,36,N/A,N/A
CFX.BE,Capital One Financial Corp,101.00,-2.00,-1.94%,44,0,N/A,N/A
V0Y.DU,Voya Financial Inc,65.50,+0.50,+0.77%,N/A,0,N/A,N/A
MLU.MU,Manulife Financial Corp,17.46,-0.14,-0.80%,24,0,N/A,N/A
PNP.MU,PNC Financial Services Group Inc,117.00,0.00,0.00%,20,0,N/A,N/A
KIFF.SG,Kiatnakin Phatra Bank PCL,1.5600,-0.0300,-1.89%,0,86,N/A,N/A
11H.F,Heritage Insurance Holdings Inc,3.8600,-0.1000,-2.53%,"1,277",44,N/A,N/A
KR51.DU,KKR & Co Inc,53.28,+0.12,+0.23%,200,7,N/A,N/A
CRIP.MU,UniCredit SpA,9.45,0.00,0.00%,195,3,N/A,N/A
BZZ.MU,Bank of Montreal,81.55,0.00,0.00%,16,0,N/A,N/A
AFL.HA,Aflac Inc,63.40,+0.10,+0.16%,2,0,N/A,N/A
B81.DU,TPG Inc,27.00,0.00,0.00%,20,0,N/A,N/A
SYU1.SG,Synovus Financial Corp,28.40,+0.40,+1.43%,0,0,N/A,N/A
IVS.MU,Investor AB,18.49,0.00,0.00%,55,7,N/A,N/A
UNK.SG,United Bankshares Inc,28.80,0.00,0.00%,0,6,N/A,N/A
SM1.DU,SLM Corp,15.20,0.00,0.00%,300,0,N/A,N/A
MLP.DU,MLP SE,5.79,+0.29,+5.27%,810,159,N/A,N/A
4RQ0.F,Oxford Lane Capital Corp.,20.40,-0.20,-0.97%,116,0,N/A,24.67
0QN.BE,Ares Management Corp,86.88,+0.02,+0.02%,48,0,N/A,N/A
5EE.DU,Mebuki Financial Group Inc,2.1600,-0.0200,-0.92%,N/A,0,N/A,N/A
5GG.BE,Consulting Team Holding AG,1.6200,-0.0900,-5.26%,"2,000",177,N/A,N/A
EAI.MU,Groupe Bruxelles Lambert SA,73.40,+0.26,+0.36%,26,0,N/A,N/A
BVXB.BE,Itau Unibanco Holding SA,5.35,0.00,0.00%,250,0,N/A,N/A
KY6.DU,Interactive Brokers Group Inc,73.98,+0.90,+1.23%,13,2,N/A,N/A
2OX.MU,Goosehead Insurance Inc,56.32,0.00,0.00%,15,1,N/A,N/A
3PE.MU,QCR Holdings Inc,40.60,0.00,0.00%,37,0,N/A,N/A
9SB.MU,SOL Global Investments Corp,0.0655,-0.0075,-10.27%,100,1,N/A,N/A
EZ2A.BE,EZCORP Inc,7.65,-0.20,-2.55%,10,0,N/A,N/A
DHU.SG,Assured Guaranty Ltd,48.40,-0.20,-0.41%,0,0,N/A,N/A
RYSD.BE,NatWest Group PLC,2.9820,-0.1050,-3.40%,278,4,N/A,N/A
BTW.SG,Brown & Brown Inc,60.02,+0.60,+1.01%,0,6,N/A,N/A
PNC.DU,Great Elm Group Inc,1.8600,-0.0100,-0.53%,"1,801",0,N/A,N/A
MHL.DU,S&P Global Inc,366.70,+3.20,+0.88%,24,0,N/A,N/A
AEND.HM,Aegon NV,4.4940,-0.0110,-0.24%,"18,000",349,N/A,N/A
AEND.HA,Aegon NV,4.4940,-0.0110,-0.24%,"2,250",119,N/A,N/A
BRYN.MU,Berkshire Hathaway Inc,309.40,-2.20,-0.71%,21,80,N/A,N/A
RAG.SG,Radian Group Inc,22.80,0.00,0.00%,0,0,N/A,N/A
BIRG.MU,Bank of Ireland Group PLC,9.36,+0.08,+0.84%,"1,783",130,N/A,N/A
NBR.F,American National Bankshares Inc,27.80,+0.40,+1.46%,90,0,N/A,N/A
BNP.MU,BNP Paribas,56.31,0.00,0.00%,651,104,N/A,N/A
GOS.BE,The Goldman Sachs Group Inc,309.40,-2.60,-0.83%,4,0,N/A,N/A
HBC2.HA,HSBC Holdings PLC,35.20,0.00,0.00%,100,0,N/A,N/A
GEB.MU,Bank of Georgia Group PLC,34.90,0.00,0.00%,59,29,N/A,N/A
ALS.MU,Allstate Corp,100.00,-2.00,-1.96%,45,0,N/A,N/A
T77.SG,LendingTree Inc,19.80,+0.80,+4.21%,0,0,N/A,N/A
SFE.HA,Synchrony Financial,30.38,-0.46,-1.49%,"1,000",0,N/A,N/A
WIS.DU,Wendel SE,99.35,+0.85,+0.86%,5,0,N/A,N/A
BK3.F,Capital City Bank Group Inc,29.40,+0.20,+0.68%,50,0,N/A,N/A
93V.DU,Instabank ASA,0.1355,+0.0300,+28.44%,"3,000",0,N/A,N/A
BRH.SG,Berkshire Hathaway Inc,"464,000.00","-10,500.00",-2.21%,0,0,N/A,N/A
AXA.HA,AXA SA,26.57,+0.07,+0.28%,461,49,N/A,N/A
DWD.MU,Morgan Stanley,81.36,+0.13,+0.16%,20,0,N/A,N/A
ZS3.DU,FinecoBank SpA,12.63,-0.09,-0.67%,100,0,N/A,N/A
MB9.SG,Valour Inc,0.0594,+0.0080,+15.56%,0,"7,261",N/A,N/A
9BA.MU,ABC arbitrage SA,5.93,-0.03,-0.50%,6,5,N/A,N/A
9SB.MU,SOL Global Investments Corp,0.0655,-0.0075,-10.27%,100,1,N/A,N/A
3PE.MU,QCR Holdings Inc,40.60,0.00,0.00%,37,0,N/A,N/A
EZ2A.BE,EZCORP Inc,7.65,-0.20,-2.55%,10,0,N/A,N/A
DHU.SG,Assured Guaranty Ltd,48.40,-0.20,-0.41%,0,0,N/A,N/A
RYSD.BE,NatWest Group PLC,2.9820,-0.1050,-3.40%,278,4,N/A,N/A
BTW.SG,Brown & Brown Inc,60.02,+0.60,+1.01%,0,6,N/A,N/A
PNC.DU,Great Elm Group Inc,1.8600,-0.0100,-0.53%,"1,801",0,N/A,N/A
MHL.DU,S&P Global Inc,366.70,+3.20,+0.88%,24,0,N/A,N/A
AEND.HM,Aegon NV,4.4940,-0.0110,-0.24%,"18,000",349,N/A,N/A
AEND.HA,Aegon NV,4.4940,-0.0110,-0.24%,"2,250",119,N/A,N/A
BRYN.MU,Berkshire Hathaway Inc,309.40,-2.20,-0.71%,21,80,N/A,N/A
RAG.SG,Radian Group Inc,22.80,0.00,0.00%,0,0,N/A,N/A
BIRG.MU,Bank of Ireland Group PLC,9.36,+0.08,+0.84%,"1,783",130,N/A,N/A
NBR.F,American National Bankshares Inc,27.80,+0.40,+1.46%,90,0,N/A,N/A
BNP.MU,BNP Paribas,56.31,0.00,0.00%,651,104,N/A,N/A
GOS.BE,The Goldman Sachs Group Inc,309.40,-2.60,-0.83%,4,0,N/A,N/A
HBC2.HA,HSBC Holdings PLC,35.20,0.00,0.00%,100,0,N/A,N/A
GEB.MU,Bank of Georgia Group PLC,34.90,0.00,0.00%,59,29,N/A,N/A
ALS.MU,Allstate Corp,100.00,-2.00,-1.96%,45,0,N/A,N/A
BK3.F,Capital City Bank Group Inc,29.40,+0.20,+0.68%,50,0,N/A,N/A
BSD2.BE,Banco Santander SA,3.2090,-0.0075,-0.23%,400,86,N/A,N/A
4BE.BE,BPER Banca SpA,2.5360,+0.0170,+0.67%,444,0,N/A,N/A
7LI.SG,LPL Financial Holdings Inc,194.10,+5.00,+2.64%,0,0,N/A,N/A
FB00.MU,Cathedra Bitcoin Inc,0.0652,-0.0002,-0.31%,"1,500",26,N/A,N/A
LIE.MU,Sun Life Financial Inc,46.00,-0.40,-0.86%,300,0,N/A,N/A
T2V1.MU,Tryg A/S,20.55,-0.04,-0.19%,100,0,N/A,N/A
AEND.DU,Aegon NV,4.4910,+0.0060,+0.13%,"2,000",128,N/A,N/A
HDJ.DU,Janus Henderson Group PLC,25.80,+0.60,+2.38%,200,0,N/A,N/A
DC7.MU,Discover Financial Services,106.45,-1.10,-1.02%,4,0,N/A,N/A
TPW.BE,Trupanion Inc,23.25,+0.35,+1.53%,71,0,N/A,N/A
2JE.DU,Focus Financial Partners Inc,47.60,-0.20,-0.42%,40,0,N/A,N/A
2NN.DU,NN Group NV,32.85,+0.05,+0.15%,300,7,N/A,N/A
IVSD.HA,Investor AB,18.54,+0.14,+0.77%,50,2,N/A,N/A
M4I.HM,Mastercard Inc,345.00,0.00,0.00%,30,8,N/A,N/A
AFL.HA,Aflac Inc,63.40,+0.10,+0.16%,2,0,N/A,N/A
V0Y.DU,Voya Financial Inc,65.50,+0.50,+0.77%,N/A,0,N/A,N/A
B81.DU,TPG Inc,27.00,0.00,0.00%,20,0,N/A,N/A
MLU.MU,Manulife Financial Corp,17.46,-0.14,-0.80%,24,0,N/A,N/A
PNP.MU,PNC Financial Services Group Inc,117.00,0.00,0.00%,20,0,N/A,N/A
SYU1.SG,Synovus Financial Corp,28.40,+0.40,+1.43%,0,0,N/A,N/A
IVS.MU,Investor AB,18.49,0.00,0.00%,55,7,N/A,N/A
UNK.SG,United Bankshares Inc,28.80,0.00,0.00%,0,6,N/A,N/A
MKV.MU,Markel Corp,"1,232.00",-7.00,-0.56%,10,1,N/A,N/A
FXMA.BE,Bradespar SA,3.9800,-0.0600,-1.49%,120,4,N/A,N/A
27E.BE,Enova International Inc,47.60,0.00,0.00%,15,33,N/A,N/A
ASG.MU,Assicurazioni Generali,18.89,+0.12,+0.67%,350,0,N/A,N/A
TMJ.MU,Globe Life Inc,99.50,0.00,0.00%,60,0,N/A,N/A
LGI.DU,Legal & General Group PLC,2.7330,+0.0310,+1.15%,600,10,N/A,N/A
IC2.BE,Intercontinental Exchange Inc,102.40,+0.40,+0.39%,11,2,N/A,N/A
BLQA.HM,BlackRock Inc,649.40,+0.80,+0.12%,2,1,N/A,N/A
3VU.DU,The Carlyle Group Inc,28.60,+0.20,+0.70%,5,0,N/A,N/A
FFH.SG,Fifth Third Bancorp,24.40,+0.40,+1.67%,0,220,N/A,N/A
7A2.SG,AIA Group Ltd,9.47,-0.02,-0.25%,0,118,N/A,N/A
GOS.HM,The Goldman Sachs Group Inc,309.40,-2.30,-0.74%,3,0,N/A,N/A
CNH.BE,CNA Financial Corp,34.80,-0.20,-0.57%,600,0,N/A,N/A
T3V2.DU,abrdn PLC,2.5200,+0.0200,+0.80%,"2,000",0,N/A,N/A
UIPN.MU,Unipol Gruppo SpA,4.9010,+0.0370,+0.76%,"3,000",52,N/A,N/A
FXMA.SG,Bradespar SA,4.0000,-0.0200,-0.50%,0,0,N/A,N/A
LGI.SG,Legal & General Group PLC,2.6440,-0.0860,-3.15%,0,"3,262",N/A,N/A
IES.HM,Intesa Sanpaolo,2.3565,+0.0260,+1.12%,"4,265",21,N/A,N/A
PWT.BE,TFS Financial Corp,11.70,0.00,0.00%,80,0,N/A,N/A
7111.MU,BIGG Digital Assets Inc,0.1606,0.0000,0.00%,"5,000","1,456",N/A,N/A
SGE.HA,Societe Generale SA,23.06,-0.35,-1.50%,250,13,N/A,N/A
NWT.BE,Wells Fargo & Co,38.58,-0.33,-0.84%,140,4,N/A,N/A
PG4.MU,Principal Financial Group Inc,67.00,0.00,0.00%,30,0,N/A,N/A
7MP.HA,M&G PLC,2.3180,-0.0300,-1.28%,"1,000",17,N/A,N/A
W3U.SG,The Western Union Co,10.58,+0.08,+0.76%,0,399,N/A,N/A
UOB.DU,United Overseas Bank Ltd,18.97,-0.08,-0.42%,250,0,N/A,N/A
RAG.DU,Radian Group Inc,22.80,0.00,0.00%,N/A,0,N/A,N/A
CA3.SG,Comerica Inc,39.00,+0.80,+2.09%,0,59,N/A,N/A
LIE.BE,Sun Life Financial Inc,46.40,-0.20,-0.43%,70,0,N/A,N/A
T77.SG,LendingTree Inc,19.80,+0.80,+4.21%,0,0,N/A,N/A
SFE.HA,Synchrony Financial,30.38,-0.46,-1.49%,"1,000",0,N/A,N/A
WIS.DU,Wendel SE,99.35,+0.85,+0.86%,5,0,N/A,N/A
93V.DU,Instabank ASA,0.1355,+0.0300,+28.44%,"3,000",0,N/A,N/A
BSDK.DU,Banco Santander SA,3.1600,0.0000,0.00%,72,1,N/A,N/A
SMPA.MU,Sampo Oyj,42.67,+0.07,+0.16%,125,0,N/A,N/A
M1Z.BE,Nu Holdings Ltd,6.76,-0.04,-0.65%,50,71,N/A,N/A
WXF.SG,Hilltop Holdings Inc,29.20,0.00,0.00%,0,0,N/A,N/A
XGJ.DU,Gjensidige Forsikring ASA,15.26,-0.09,-0.59%,100,1,N/A,N/A
BNP.DU,BNP Paribas,56.29,+0.04,+0.07%,200,20,N/A,N/A
SHC.BE,Shore Bancshares Inc,11.00,-0.10,-0.90%,250,2,N/A,N/A
C7W.MU,Canadian Western Bank,16.80,-0.10,-0.59%,15,0,N/A,N/A
RK8.MU,Prospect Capital Corp,5.67,-0.01,-0.26%,11,10,N/A,N/A
IV6.HA,Kinnevik AB,12.95,-0.15,-1.18%,2,0,N/A,N/A
K7X.MU,Brookfield Corp,30.65,-0.02,-0.08%,35,2,N/A,N/A
M5V.BE,eHealth Inc,8.11,-0.22,-2.69%,106,1,N/A,N/A
