RWE.HM,RWE AG,40.71,+0.99,+2.49%,"2,228",617,N/A,N/A
MNV6.SG,Mainova AG,515.00,+10.00,+1.98%,0,0,N/A,N/A
6PG.BE,Polska Grupa Energetyczna SA,1.6440,+0.0335,+2.08%,"1,000",0,N/A,N/A
RWEA.BE,RWE AG,40.40,+0.40,+1.00%,100,11,N/A,N/A
9NK.BE,Clean Teq Water Ltd,0.1520,-0.0140,-8.43%,750,0,N/A,N/A
EBK.SG,EnBW Energie Baden-Wuerttemberg AG,85.00,-2.00,-2.30%,0,79,N/A,N/A
LEC.BE,Lechwerke AG,97.00,-0.50,-0.51%,10,0,N/A,N/A
FOT.SG,Fortum Oyj,13.06,-0.05,-0.38%,0,182,N/A,N/A
1NR.BE,Northland Power Inc,18.96,+0.10,+0.53%,50,0,N/A,N/A
WT5.HA,California Water Service Group,47.60,+0.20,+0.42%,N/A,0,N/A,N/A
AEO.HA,Atmos Energy Corp,106.30,-0.80,-0.75%,N/A,0,N/A,N/A
