SPH.MU,"Sekisui House, Ltd.",17.90,-0.30,-1.65%,N/A,0,11.873B,10.41
GRUA.F,Geely Automobile Holdings Limited,23.20,-0.20,-0.85%,47,65,11.84B,18.27
02G.F,"Guangzhou Automobile Group Co., Ltd.",0.5420,-0.0070,-1.28%,"1,288","1,652",11.642B,6.78
XA4.F,"CarMax, Inc.",73.50,0.00,0.00%,30,1,11.62B,25.52
SPH1.F,"Sekisui House, Ltd.",17.20,-0.40,-2.27%,165,12,11.512B,10.06
IC1H.F,InterContinental Hotels Group PLC,65.00,0.00,0.00%,150,6,11.144B,34.21
3E2.F,"Etsy, Inc.",87.89,+0.56,+0.64%,30,87,11.075B,N/A
IC1B.F,InterContinental Hotels Group PLC,63.00,0.00,0.00%,100,0,11.058B,32.81
4FG.F,"Fuyao Glass Industry Group Co., Ltd.",3.6600,-0.0400,-1.08%,125,0,11.048B,15.25
KBXA.F,Knorr-Bremse AG,16.20,0.00,0.00%,120,4,11.001B,21.32
IC1H.SG,InterContinental Hotels Group PLC,64.00,0.00,0.00%,0,0,10.973B,33.16
PKA.F,Packaging Corporation of America,119.75,-0.70,-0.58%,89,4,10.909B,12.47
1HTA.F,Hyatt Hotels Corporation,102.70,-5.15,-4.78%,200,2,10.889B,20.87
WYR.F,"Wynn Resorts, Limited",94.60,-0.77,-0.81%,26,29,10.839B,N/A
EZV.F,"Domino's Pizza, Inc.",304.50,+7.25,+2.44%,9,5,10.828B,25.08
KBX.F,Knorr-Bremse AG,66.36,+0.20,+0.30%,3,121,10.697B,21.41
KBX.DE,Knorr-Bremse AG,66.24,-0.40,-0.60%,"63,133","168,913",10.678B,21.44
IK1.F,DraftKings Inc.,23.00,+0.60,+2.68%,385,100,10.623B,N/A
DSG.F,"DICK'S Sporting Goods, Inc.",121.14,-2.62,-2.12%,30,1,10.596B,11.20
BGW.F,BorgWarner Inc.,43.83,-0.09,-0.20%,10,28,10.572B,11.57
RNL.DE,Renault SA,36.77,+0.32,+0.88%,"2,210","1,646",10.564B,5.62
RNL.F,Renault SA,36.64,+0.15,+0.42%,"1,011",381,10.526B,5.75
DSG.DE,"DICK'S Sporting Goods, Inc.",120.88,0.00,0.00%,10,23,10.482B,11.26
RNL1.F,Renault SA,7.10,+0.20,+2.90%,30,0,10.42B,5.87
INP.F,International Paper Company,29.17,+0.22,+0.76%,50,46,10.167B,6.95
BB2.F,Burberry Group plc,26.40,-0.70,-2.58%,200,107,9.985B,17.84
BB2A.F,Burberry Group plc,26.00,-0.40,-1.52%,555,3,9.841B,17.57
INP.DE,International Paper Company,28.95,0.00,0.00%,"5,418",438,10.049B,6.88
DHER.F,Delivery Hero SE,37.08,+1.78,+5.04%,"1,147",870,9.645B,N/A
6F1.F,"Five Below, Inc.",175.65,-1.60,-0.90%,50,1,9.85B,38.86
DHER.DE,Delivery Hero SE,36.97,+1.78,+5.07%,435.002k,"561,602",9.616B,N/A
SRI.SG,Sun Art Retail Group Ltd,0.2220,+0.0080,+3.74%,0,0,2.118B,4.62
UA9.F,"Penske Automotive Group, Inc.",142.00,+1.00,+0.71%,1,0,9.798B,8.21
1VPA.F,Vipshop Holdings Limited,17.10,+1.10,+6.88%,568,56,9.865B,10.82
DHE.F,Delivery Hero SE,3.4000,-0.0800,-2.30%,40,138,9.165B,N/A
NXG.F,NEXT plc,75.50,0.00,0.00%,190,0,9.684B,11.39
1FD.F,"Floor & Decor Holdings, Inc.",87.90,-0.50,-0.57%,340,6,9.406B,34.34
CWN.F,"Crown Holdings, Inc.",79.00,+0.50,+0.64%,30,6,9.498B,16.67
NXG0.F,NEXT plc,36.20,-0.20,-0.55%,N/A,0,9.46B,10.68
CHR.F,Churchill Downs Incorporated,125.00,-1.00,-0.79%,30,1,9.415B,18.80
CHR.SG,Churchill Downs Incorporated,124.00,0.00,0.00%,0,9,9.34B,18.48
8XPA.F,XPeng Inc.,10.70,0.00,0.00%,20,798,9.237B,N/A
COY.F,"Tapestry, Inc.",39.20,-0.40,-1.01%,15,17,9.193B,11.46
DJDA.F,D'Ieteren Group SA,172.20,+0.20,+0.12%,15,1,9.167B,28.09
